galaxy,radius_kpc,delta_v2,delta_sign,vobs,vbar,W,r_norm,radial_bin
NGC4068,1.48,222.22040000000004,positive,30.4,26.494142748917163,0.3165805149047013,0.6351931330472103,outer_disk
NGC4068,1.91,425.1799000000001,positive,36.0,29.509661129874058,0.4882522808097794,0.8197424892703862,edge
NGC4068,2.33,849.9783,positive,41.9,30.09371529073803,0.9385474249631502,1.0,edge
NGC4085,0.87,-7206.199999999999,negative,42.2,94.8,-0.8018435435916609,0.1403225806451613,core
NGC4085,1.74,-10472.6553,negative,79.9,129.83322109537298,-0.621276813273382,0.2806451612903226,inner_disk
NGC4085,2.71,-7964.559999999998,negative,112.0,143.20810032955538,-0.38835296090998095,0.43709677419354837,mid_disk
NGC4085,3.58,-6350.220000000001,negative,127.0,149.9307173330402,-0.2824928978852469,0.5774193548387097,mid_disk
NGC4085,4.45,-7758.045000000002,negative,130.0,157.0288030903885,-0.31462530788633086,0.717741935483871,outer_disk
NGC4085,5.32,-5351.745700000003,negative,133.0,151.7917840332605,-0.2322731117161717,0.8580645161290322,edge
NGC4085,6.2,-1494.5056000000004,negative,136.0,141.38778447942383,-0.07476077043293994,1.0,edge
NGC4088,1.74,-11593.8844,negative,84.9,137.12,-0.6166338430238179,0.08100558659217877,core
NGC4088,3.5,-14001.272900000004,negative,136.0,180.27,-0.43084454942063777,0.16294227188081936,core
NGC4088,5.24,-32094.369999999995,negative,162.0,241.53337243536348,-0.550141699193858,0.24394785847299813,inner_disk
NGC4088,6.98,-38725.6045,negative,179.0,266.0199325238618,-0.5472299366857428,0.3249534450651769,inner_disk
NGC4088,8.72,-27976.82010000001,negative,182.0,247.18580076533524,-0.45787961690550216,0.4059590316573557,mid_disk
NGC4088,10.47,-23360.542500000003,negative,179.0,235.3753226232521,-0.42165870201177164,0.48743016759776536,mid_disk
NGC4088,12.19,-20596.1338,negative,174.0,225.5485176187155,-0.4048608198935032,0.5675046554934823,mid_disk
NGC4088,13.94,-13416.190100000009,negative,171.0,206.5361714083032,-0.3145118107533297,0.648975791433892,outer_disk
NGC4088,15.68,-8683.802000000003,negative,168.0,192.1140338444852,-0.2352836400281979,0.7299813780260708,outer_disk
NGC4088,17.42,-5570.997800000005,negative,165.0,181.09665319933444,-0.1698682209327384,0.8109869646182496,edge
NGC4088,19.28,27.09310000000187,positive,171.0,170.92076205072337,0.0009274042014559124,0.8975791433891993,edge
NGC4088,21.48,4515.998,positive,174.0,160.49922741247073,0.17531046775539846,1.0,edge
NGC4100,2.61,-1553.996500000003,negative,120.0,126.30913070716625,-0.09740484147655432,0.11467486818980667,core
NGC4100,3.5,3555.0620000000054,positive,148.0,135.4582518711946,0.19374756184799394,0.15377855887521968,core
NGC4100,4.37,4788.727099999996,positive,168.0,153.08583507300733,0.204338439771273,0.19200351493848858,core
NGC4100,5.24,1178.8152000000046,positive,182.0,178.7321593894059,0.036901185808760915,0.23022847100175747,inner_disk
NGC4100,6.11,-3029.6068000000014,negative,190.0,197.8120491780013,-0.07742492316585202,0.26845342706502634,inner_disk
NGC4100,6.98,-5694.576499999996,negative,194.0,208.15997814181284,-0.13142166479137418,0.30667838312829526,inner_disk
NGC4100,7.85,-2078.8564999999944,negative,195.0,200.25947293449065,-0.051836822725515055,0.34490333919156413,inner_disk
NGC4100,8.72,74.14590000000317,positive,193.0,192.80781649092964,0.0019945175790213304,0.38312829525483305,inner_disk
NGC4100,9.6,3745.3323999999993,positive,192.0,181.98534995982507,0.11308825720996092,0.42179261862917394,mid_disk
NGC4100,10.47,7424.954999999998,positive,192.0,171.5781017496114,0.2522145334537856,0.46001757469244287,mid_disk
NGC4100,11.35,9512.7862,positive,191.0,164.22001644135833,0.352740684664848,0.49868189806678376,mid_disk
NGC4100,12.19,10180.846,positive,189.0,159.81287182201564,0.3986211672803539,0.5355887521968365,mid_disk
NGC4100,13.12,10145.1031,positive,185.0,155.1769857291989,0.42131007213739363,0.5764499121265377,mid_disk
NGC4100,13.94,10564.7915,positive,182.0,150.1972319984626,0.4683139259961182,0.6124780316344464,outer_disk
NGC4100,14.86,10975.195500000002,positive,179.0,145.1406369698025,0.5209957920192414,0.6528998242530755,outer_disk
NGC4100,15.68,11060.987999999998,positive,176.0,141.12055838891797,0.5554095573731009,0.6889279437609841,outer_disk
NGC4100,16.61,11462.2543,positive,174.0,137.16320825935796,0.6092489227171811,0.7297891036906854,outer_disk
NGC4100,17.42,13743.241100000005,positive,178.0,133.94311815095242,0.7660345460637124,0.7653778558875219,outer_disk
NGC4100,18.35,14357.678200000002,positive,177.0,130.27402580714238,0.8459964621023216,0.8062390158172232,edge
NGC4100,19.16,12461.854,positive,169.0,126.88241012843348,0.7740692580836276,0.8418277680140597,edge
NGC4100,20.09,9783.95,positive,158.0,123.2073455602384,0.6445268625597415,0.882688927943761,edge
NGC4100,21.02,10590.7975,positive,158.0,119.8882917552836,0.7368432678799313,0.9235500878734622,edge
NGC4100,21.95,11304.6771,positive,158.0,116.87310597395792,0.827616213685087,0.9644112478031633,edge
NGC4100,22.76,12235.675,positive,159.0,114.21613283595272,0.9379356206150481,1.0,edge
NGC4138,2.61,-21038.290500000003,negative,179.0,230.389432266326,-0.3963559102207667,0.14047362755651238,core
NGC4138,5.24,-844.4697000000015,negative,195.0,197.1534166581954,-0.021725783925475098,0.28202368137782563,inner_disk
NGC4138,7.85,5540.5755999999965,positive,181.0,164.98613396282732,0.20354479116791419,0.422497308934338,mid_disk
NGC4138,10.65,6424.6933999999965,positive,162.0,140.78105909532007,0.324163379156766,0.5731969860064586,mid_disk
NGC4138,13.47,5651.9683,positive,145.0,123.98803047068697,0.36765476129214,0.7249730893433801,outer_disk
NGC4138,16.03,8790.7165,positive,147.0,113.21785857363668,0.6857951378591371,0.8627556512378903,edge
NGC4138,18.58,11463.3978,positive,150.0,105.05523404381144,1.0386709235565275,1.0,edge
NGC4157,1.74,-12616.885,negative,96.4,148.01974530446944,-0.5758545986975261,0.05876393110435664,core
NGC4157,3.5,-25283.14420000001,negative,157.0,223.45501605468607,-0.5063500597677119,0.1182033096926714,core
NGC4157,5.24,-21720.180499999995,negative,192.0,242.04169165662347,-0.37075163149205437,0.17696724079702805,core
NGC4157,6.98,-22074.9579,negative,201.0,249.95191117492985,-0.35333524514075504,0.23573117190138468,inner_disk
NGC4157,8.72,-24535.6929,negative,201.0,254.8267899966564,-0.3778401979568625,0.29449510300574133,inner_disk
NGC4157,10.47,-18187.059299999997,negative,194.0,236.26904007931296,-0.3257983264990996,0.353596757852077,inner_disk
NGC4157,12.19,-10778.425399999993,negative,190.0,216.51426142404569,-0.2299229402018267,0.4116852414724755,mid_disk
NGC4157,13.94,-5709.853700000007,negative,186.0,200.76317814778687,-0.1416631376300561,0.4707868963188112,mid_disk
NGC4157,15.68,-1180.5714000000007,negative,184.0,187.18058499748312,-0.033695403198042394,0.5295508274231678,mid_disk
NGC4157,17.42,1274.4374999999964,positive,182.0,178.4644572456936,0.04001428591052063,0.5883147585275246,mid_disk
NGC4157,19.16,4131.0394000000015,positive,181.0,169.2039024372665,0.14429078187414626,0.6470786896318811,outer_disk
NGC4157,20.9,7814.671899999994,positive,183.0,160.23210695737606,0.3043768806553498,0.7058426207362377,outer_disk
NGC4157,22.65,10084.470699999998,positive,185.0,155.37222821341015,0.41774024813946375,0.7649442755825734,outer_disk
NGC4157,24.39,12410.826100000002,positive,186.0,148.94688281397498,0.5594198249669796,0.8237082066869301,edge
NGC4157,26.13,14160.706299999998,positive,186.0,142.9520678409375,0.6929534024754437,0.8824721377912867,edge
NGC4157,27.87,14906.646100000004,positive,184.0,137.6566522184816,0.7866572221230195,0.9412360688956434,edge
NGC4157,29.61,16515.3527,positive,185.0,133.0775987910813,0.93256248530709,1.0,edge
NGC4183,0.87,678.6544000000006,positive,47.1,39.23971967280092,0.44075462365585855,0.04138915318744053,core
NGC4183,1.74,1929.9132000000004,positive,65.9,49.12124591253768,0.7998324669335217,0.08277830637488107,core
NGC4183,2.61,2426.0715,positive,76.1,58.009813824903794,0.7209425407007766,0.1241674595623216,core
NGC4183,3.5,3612.219900000001,positive,85.7,61.09230802646108,0.9678345358767041,0.1665080875356803,core
NGC4183,4.37,4731.731499999999,positive,96.6,67.8220355046942,1.0286756343198444,0.20789724072312085,inner_disk
NGC4183,5.24,4634.252999999999,positive,99.3,72.29271747555214,0.8867284434287992,0.2492863939105614,inner_disk
NGC4183,6.11,4756.317500000001,positive,103.0,76.5028267451602,0.8126730776870266,0.2906755470980019,inner_disk
NGC4183,6.98,4957.3020000000015,positive,107.0,80.57107421401305,0.7636371870656957,0.33206470028544244,inner_disk
NGC4183,7.85,5204.446200000001,positive,111.0,84.3596692738894,0.7313155139781283,0.37345385347288296,inner_disk
NGC4183,8.72,5279.960599999999,positive,114.0,87.84098929315404,0.6842837790589817,0.41484300666032353,mid_disk
NGC4183,9.6,5700.1707,positive,115.0,86.74577396046449,0.7575149512029462,0.45670789724072314,mid_disk
NGC4183,10.47,5304.580000000001,positive,111.0,83.76407344440693,0.7560237271999114,0.4980970504281637,mid_disk
NGC4183,11.35,5329.366999999999,positive,110.0,82.28385625382418,0.7871298001235628,0.5399619410085633,mid_disk
NGC4183,12.31,6195.8375,positive,111.0,78.263417380025,1.0115384693875469,0.5856327307326357,mid_disk
NGC4183,13.12,6231.043499999999,positive,109.0,75.16619253361182,1.102848048476125,0.6241674595623216,outer_disk
NGC4183,14.05,6368.296600000001,positive,108.0,72.77158373980876,1.202540270665461,0.6684110371075167,outer_disk
NGC4183,14.98,6778.3943,positive,109.0,71.43252550484269,1.3284182040560175,0.7126546146527117,outer_disk
NGC4183,16.03,7514.02,positive,111.0,69.33238781406565,1.563147755971525,0.7626070409134159,outer_disk
NGC4183,16.95,7603.7462,positive,110.0,67.05411098508428,1.6911292240664881,0.8063748810656517,edge
NGC4183,17.88,7509.467,positive,109.0,66.11756952580758,1.717810891511056,0.8506184586108467,edge
NGC4183,18.93,7957.7228,positive,110.0,64.36052516877095,1.921098568681015,0.9005708848715509,edge
NGC4183,19.97,8637.9087,positive,112.0,62.498730387104665,2.21139446996541,0.9500475737392958,edge
NGC4183,21.02,9032.3606,positive,113.0,61.12805738774953,2.4172417065451914,1.0,edge
NGC4214,0.21,2007.6919000000005,positive,55.5,32.74993282435858,1.871872395537362,0.037300177619893425,core
NGC4214,0.63,1073.987,positive,63.2,54.0393652812466,0.36777190195507026,0.11190053285968028,core
NGC4214,1.04,886.9174999999996,positive,66.6,59.57048346286943,0.24993148788586042,0.1847246891651865,core
NGC4214,1.46,1444.4154999999996,positive,70.5,59.378737777086506,0.40966627900430364,0.25932504440497334,inner_disk
NGC4214,1.88,2626.481599999999,positive,76.1,56.25591879971387,0.8299232250072389,0.3339253996447602,inner_disk
NGC4214,2.3,3565.6235,positive,78.8,51.41805616707034,1.348665272343977,0.40852575488454707,mid_disk
NGC4214,2.71,4123.417099999999,positive,80.1,47.88102860215098,1.798582338800752,0.48134991119005327,mid_disk
NGC4214,3.14,4450.675499999999,positive,80.1,44.33209334105486,2.2645893103693027,0.5577264653641208,mid_disk
NGC4214,3.55,4703.3143,positive,80.1,41.38472785944109,2.7461470826370387,0.6305506216696269,outer_disk
NGC4214,3.96,4936.023000000001,positive,80.4,39.09139291455345,3.2300919354743725,0.7033747779751333,outer_disk
NGC4214,4.38,5036.229899999999,positive,80.1,37.145391369589845,3.650023579844354,0.7779751332149201,outer_disk
NGC4214,4.8,5201.831000000001,positive,80.4,35.52926962379047,4.120820324970749,0.8525754884547069,edge
NGC4214,5.22,5330.870999999999,positive,80.6,34.139258925758774,4.573935060734162,0.9271758436944938,edge
NGC4214,5.63,5388.740699999999,positive,80.6,33.28091495136515,4.865156015248197,1.0,edge
NGC4217,0.87,-21770.189400000003,negative,47.8,155.09683878145293,-0.9050161210777817,0.05203349282296651,core
NGC4217,1.74,-39324.4526,negative,98.9,221.59797517125463,-0.8008129921863637,0.10406698564593302,core
NGC4217,2.61,-49090.2552,negative,146.0,265.3417705526214,-0.6972428097553468,0.15610047846889952,core
NGC4217,3.5,-52883.74089999999,negative,164.0,282.45307734206045,-0.6628718055914368,0.20933014354066987,inner_disk
NGC4217,4.37,-41455.1067,negative,174.0,267.8266355312705,-0.5779237015452321,0.2613636363636364,inner_disk
NGC4217,5.24,-33167.365000000005,negative,175.0,252.57150472687928,-0.5199268752616399,0.3133971291866029,inner_disk
NGC4217,6.11,-24427.1129,negative,184.0,241.4189572092465,-0.4191113289008968,0.36543062200956944,inner_disk
NGC4217,6.98,-19648.744400000003,negative,185.0,232.1071829995789,-0.3647183729074529,0.4174641148325359,mid_disk
NGC4217,7.85,-15869.444499999998,negative,188.0,226.30387645818175,-0.3098687201170388,0.4694976076555024,mid_disk
NGC4217,8.72,-9848.329899999995,negative,190.0,214.3556155084349,-0.21433488271354992,0.521531100478469,mid_disk
NGC4217,9.6,-4685.408300000003,negative,191.0,202.895067214558,-0.11381630055882241,0.5741626794258373,mid_disk
NGC4217,10.47,-1124.6578999999983,negative,191.0,193.92178294353627,-0.029906614132125007,0.6261961722488039,outer_disk
NGC4217,11.35,970.9830000000002,positive,189.0,186.4135644206183,0.02794194316509255,0.6788277511961722,outer_disk
NGC4217,12.19,2245.5292999999983,positive,186.0,179.86236599133238,0.06941256962916457,0.7290669856459331,outer_disk
NGC4217,13.12,3427.9939000000013,positive,183.0,173.38110075783922,0.11403456985426719,0.784688995215311,outer_disk
NGC4217,13.94,3828.193500000001,positive,179.0,167.96668270820854,0.13568992152553136,0.833732057416268,edge
NGC4217,14.86,4920.188699999999,positive,177.0,162.50788073198174,0.18630860147802256,0.8887559808612441,edge
NGC4217,15.79,6450.977400000003,positive,177.0,157.72768495099393,0.2593042664090194,0.944377990430622,edge
NGC4217,16.72,8071.356599999999,positive,178.0,153.66406020927602,0.3418235079940265,1.0,edge
NGC4389,0.87,-6762.1661,negative,27.3,86.64557749821972,-0.9007266922280105,0.16353383458646614,core
NGC4389,1.74,-10999.160499999998,negative,52.7,117.3731251181462,-0.7984030792256681,0.3270676691729323,inner_disk
NGC4389,2.71,-12775.7736,negative,69.2,132.53080245739102,-0.727366930143344,0.5093984962406015,mid_disk
NGC4389,3.58,-13642.5886,negative,83.5,143.57868435112505,-0.661784885378632,0.6729323308270676,outer_disk
NGC4389,4.45,-14640.238999999998,negative,95.9,154.39251601032998,-0.6141800102856692,0.8364661654135338,edge
NGC4389,5.32,-8050.378000000001,negative,110.0,141.95202710775214,-0.3995149867660051,1.0,edge
NGC4559,0.67,-1570.7412000000002,negative,43.8,59.06929151428854,-0.45017472867273284,0.03195040534096329,core
NGC4559,1.32,-1720.5955999999996,negative,64.2,76.4345183801141,-0.29450979347700385,0.06294706723891273,core
NGC4559,1.97,-2502.457299999999,negative,73.3,88.74315353873784,-0.31775834190829905,0.09394372913686219,core
NGC4559,2.62,-2265.2354000000005,negative,84.2,96.72060483681852,-0.2421449033944375,0.12494039103481165,core
NGC4559,3.28,-2091.061000000001,negative,96.2,106.5152618172626,-0.18430750656141154,0.156413924654268,core
NGC4559,3.93,-2842.9930000000004,negative,102.0,115.09558201772994,-0.21461421471272768,0.18741058655221748,core
NGC4559,4.58,-3013.534499999998,negative,104.0,117.59904123758832,-0.21790570752761043,0.21840724845016693,inner_disk
NGC4559,5.22,-2428.6737999999987,negative,106.0,116.8959956542567,-0.17773375607400146,0.24892703862660945,inner_disk
NGC4559,5.9,-2278.747199999998,negative,106.0,116.25294490893552,-0.16861189974755864,0.28135431568907965,inner_disk
NGC4559,6.54,-1343.636800000002,negative,108.0,114.05102717643538,-0.10329599608746777,0.31187410586552217,inner_disk
NGC4559,7.19,-199.54419999999843,negative,111.0,111.89523761090102,-0.01593734240401455,0.34287076776347164,inner_disk
NGC4559,7.87,392.17149999999856,positive,114.0,112.26677380240336,0.03111526787277362,0.37529804482594187,inner_disk
NGC4559,8.51,777.3866999999991,positive,116.0,112.59934857715652,0.061314804829641675,0.4058178350023844,mid_disk
NGC4559,9.16,1349.1046000000006,positive,117.0,111.08508180669446,0.10932869009570377,0.43681449690033386,mid_disk
NGC4559,9.84,2293.594700000001,positive,118.0,107.84435682964592,0.19720677318098292,0.46924177396280403,mid_disk
NGC4559,10.48,3448.598399999999,positive,120.0,104.6489445718398,0.31490018592688623,0.4997615641392466,mid_disk
NGC4559,11.13,4222.252699999999,positive,121.0,102.07226508704508,0.40525531317954105,0.530758226037196,mid_disk
NGC4559,11.78,5008.727099999998,positive,122.0,99.37440767119068,0.507198854221031,0.5617548879351455,mid_disk
NGC4559,12.43,5501.2143,positive,122.0,96.8647804932216,0.5863092769986207,0.592751549833095,mid_disk
NGC4559,13.08,5878.4828,positive,122.0,94.89740354719932,0.6527645963521119,0.6237482117310443,outer_disk
NGC4559,13.73,6404.435099999999,positive,123.0,93.40537939540742,0.7340692829277937,0.6547448736289938,outer_disk
NGC4559,14.38,6949.0095,positive,124.0,91.79864105747971,0.8246134251605007,0.6857415355269433,outer_disk
NGC4559,15.03,7251.3734,positive,124.0,90.1367106122694,0.8925177435231302,0.7167381974248928,outer_disk
NGC4559,15.68,7179.851,positive,123.0,89.15800020188878,0.9032225965320312,0.7477348593228422,outer_disk
NGC4559,16.33,7295.7127,positive,123.0,88.50586025795128,0.9313730520263184,0.7787315212207916,outer_disk
NGC4559,16.98,7417.495000000001,positive,123.0,87.81517522615324,0.9618738495274272,0.8097281831187412,edge
NGC4559,17.72,7071.659800000001,positive,121.0,87.00195515044474,0.9342504912119027,0.8450166905102527,edge
